Arquivo	Registros	Tempo
201504_BolsaFamiliaFolhaPagamento.csv	13787678	255.360921434
201505_BolsaFamiliaFolhaPagamento.csv	13779988	255.639203199
201506_BolsaFamiliaFolhaPagamento.csv	13753665	256.258308879
201507_BolsaFamiliaFolhaPagamento.csv	13861879	259.134239415
201508_BolsaFamiliaFolhaPagamento.csv	13823829	257.67178761
201509_BolsaFamiliaFolhaPagamento.csv	13912767	258.610070215
201510_BolsaFamiliaFolhaPagamento.csv	14002752	272.800989323
201511_BolsaFamiliaFolhaPagamento.csv	13815096	259.859265853
201512_BolsaFamiliaFolhaPagamento.csv	13980491	258.354684204
201601_BolsaFamiliaFolhaPagamento.csv	14020581	263.589210488
201602_BolsaFamiliaFolhaPagamento.csv	14008965	263.116451225
201603_BolsaFamiliaFolhaPagamento.csv	13868458	256.319101783
201604_BolsaFamiliaFolhaPagamento.csv	13932487	260.44811545
201605_BolsaFamiliaFolhaPagamento.csv	13872465	261.3242851
201606_BolsaFamiliaFolhaPagamento.csv	13849866	258.098752233

